probe_id,gene_symbol,abs_log_fold_change,variance
11745231_a_at,TCAIM,0.2680123666666656,0.29346767169130705
11745234_a_at,HACD4,0.7136809999999993,0.452242667380541
11745238_a_at,TMEM218,0.5547929666666667,0.24211059957014816
11745241_a_at,VEZT,0.31172816666666847,0.3675872815158199
11745243_x_at,NBPF11 /// NBPF8,0.6824553666666695,0.27418844312883023
11745244_x_at,IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31,0.7977047333333331,1.4578168462264078
11745246_x_at,SEPT7,0.6021969,0.2803211463437019
11745250_a_at,TMEM40,0.6968819333333327,0.695853506677977
11745256_s_at,CPEB4,0.2049872999999991,0.4252544827661738
11745262_at,IGHV5-78,0.15345810000000082,0.6338650755633071
11745264_a_at,RAD23B,0.12912843333333246,0.39335316082376853
11745266_x_at,TAP2,0.6465215666666673,0.4018976251092045
11745268_a_at,TNS1,1.2110812999999991,1.0067058230807686
11745271_x_at,OPTN,0.8661820000000002,0.5164407429415999
11745275_x_at,ITCH,0.19219126666666586,0.25810981440696157
11745283_a_at,RBFOX2,0.26744029999999697,0.5448395758579172
11745286_a_at,EIF4E3,0.37740156666666813,0.25628134361815325
11745296_at,ANKRD66,0.2987523000000012,0.1477621215293071
11745299_x_at,GYPB,2.8525980666666673,2.9571246275258742
11745309_a_at,FRMD3,0.15385976666666767,0.5293348303577172
11745314_a_at,SMG6,0.26547843333333354,0.13176407597815326
11745315_a_at,CTNNAL1,1.9651445,1.254095220265907
11745319_s_at,ANKRD36 /// ANKRD36B /// ANKRD36C,0.17046696666666694,0.12237214344766606
11745338_a_at,RAB3IL1,0.47944313333333444,0.35458777071876657
11745350_x_at,FCRLA,0.036603333333333765,0.19415703445816412
11745362_x_at,RPS11,0.17832733333333373,0.1733575817433333
11745373_a_at,SNX22,0.6793095666666673,0.31856717718745575
11745376_a_at,APOL6,0.19318479999999827,0.5641716101174771
11745384_s_at,NDUFB4,0.14516920000000155,0.12833269845077958
11745387_a_at,KIAA1217,0.5381844000000005,0.20537417745647182
11745391_x_at,MRPL3,0.07556173333333405,0.36297739065380497
11745397_a_at,KLHL8,0.5786865666666667,0.3270768498110763
11745403_a_at,ZNF683,0.0673789666666682,0.3213083823919429
11745408_a_at,TMEM161B,0.0865228999999994,0.14739104541522502
11745421_a_at,BID,1.1366363666666661,0.4934304791208301
11745425_a_at,USP25,0.7595282333333335,0.5821577004696865
11745428_a_at,DFFB,0.7205778333333335,0.32923586648652237
11745431_a_at,SVIL,0.9564730000000008,0.46205607748451044
11745433_a_at,PHC2,1.1175958666666652,0.764093333029754
11745435_a_at,ZBTB1,0.5970286000000016,0.39101274240018213
11745436_a_at,ZNF148,0.5831000666666668,0.233845434240818
11745438_x_at,TTC3,0.3781092999999984,0.2751940955932558
11745442_x_at,ACTR2,0.4472327999999992,0.350104831151682
11745461_s_at,C1QTNF9 /// C1QTNF9B,0.3609992333333336,0.19006517050809682
11745462_a_at,PRDX2,1.688824266666666,1.0657260815560101
11745463_x_at,PRDX2,1.7909132999999997,1.143395617001558
11745464_x_at,CDKN3,0.7055417999999998,0.3699258846763051
11745482_s_at,PRNP,0.6520260000000011,0.4464874909504205
11745487_a_at,ZNF512,0.12819890000000012,0.11816938891989678
11745488_s_at,LILRA6 /// LILRB2 /// LILRB3 /// LOC102725015 /// LOC102725029 /// LOC102725031 /// LOC102725034 /// LOC102725035,1.0069908000000005,0.7226902944595794
11745497_s_at,GON4L /// YY1AP1,0.4902258666666679,0.2477588040319897
11745500_a_at,CLEC10A,1.3704354333333333,0.9157722190036401
11745503_x_at,TSPO,0.3382961333333334,0.1562112347330872
11745504_a_at,MPP1,1.3101724333333333,0.6711255755480712
11745507_a_at,MARCH7,0.7584507,0.41040550573107626
11745508_x_at,YY1AP1,0.46561023333333473,0.14551100443517884
11745509_a_at,IQGAP2,0.604820300000001,0.2718869787619327
11745527_a_at,HSF2,0.22064006666666724,0.18301966059356664
11745530_at,MCTP2,0.037219699999999634,0.20563555898638397
11745531_a_at,MARCH3,0.9791885999999996,0.39262841671404874
11745532_a_at,ZNF518A,0.14309573333333336,0.20811574403370253
11745544_a_at,TICAM2 /// TMED7-TICAM2,0.7057467333333323,0.32000753251510505
11745545_a_at,DENND3,0.4288438666666661,0.19557848444815384
11745553_s_at,SMAP2,0.7859402999999991,0.39691889825094806
11745557_x_at,GYPB,2.9866562666666656,3.1265722901325748
11745560_a_at,DOCK8,0.9147980000000011,0.3415079874871385
11745569_s_at,LOC100996732 /// LOC645166 /// LOC654342 /// LSP1 /// LSP1P3,0.8344616333333343,0.3649328923485326
11745573_s_at,LOC646938 /// TBC1D2B,0.30409679999999906,0.20830589214270775
11745580_x_at,GOLGA6L9,0.28437663333333374,0.293411527405384
11745584_a_at,ZFP57,0.2125260666666673,0.14382529399876662
11745601_a_at,ERAP2,0.3367719666666664,0.5608936578469429
11745603_x_at,CLTA,0.4362567999999998,0.29418711684821536
11745606_a_at,LRRC18,0.3533901333333338,0.1308425617067795
11745607_a_at,FCRL2,0.399135666666667,0.2216992066256897
11745624_s_at,INADL,0.6874980333333331,0.5530204272847685
11745635_a_at,TNIK,0.7545804666666669,0.3555817129659975
11745661_x_at,GYPA,2.445849033333333,1.7747780719742814
11745672_a_at,NFATC4,0.37015723333333383,0.17611215755684548
11745675_a_at,TRPV4,0.44580753333333334,0.24875689515425387
11745679_a_at,CTBP1,0.3843609000000008,0.17084745412567637
11745686_x_at,SCLT1,0.6985665999999995,0.43173173367695117
11745687_a_at,LOC254896 /// TNFRSF10C,1.2707181333333324,0.7729361100286257
11745689_a_at,CMPK2,0.06658760000000097,0.5983711041680513
11745691_a_at,SEMA4D,0.8561192333333345,0.4222078200577685
11745699_a_at,KLRF1,0.4637134999999999,0.6123436548903071
11745703_a_at,RCAN3,0.28473786666666756,0.20072030636852306
11745717_x_at,HMGB1,0.13617416666666493,0.47317049013553275
11745718_s_at,GTF2I /// GTF2IP1 /// GTF2IP4,0.5137676999999989,0.16045293092107635
11745720_s_at,PDIA6,0.2975387999999999,0.3145332879209332
11745722_x_at,FHL1,0.3957698333333335,1.1404209297775587
11745723_a_at,MALAT1,0.6303866666666664,0.4196906227860923
11745724_at,MALAT1,0.6958862333333347,0.2600608549987121
11745725_a_at,GRN,0.6509585000000015,0.3489396018138454
11745726_x_at,GRN,0.6789208999999996,0.35516743382884547
11745727_a_at,TCF12,0.1903197333333333,0.6791416078552409
11745730_a_at,POLR1E,0.1779816666666676,0.24058941717634616
11745731_x_at,TNIP1,0.4060399333333322,0.16479843011974107
11745735_a_at,MRPS14,0.31478180000000044,0.26601018425777173
11745739_a_at,SCOC,0.007431233333333509,0.24592056805481471
11745740_x_at,SCOC,0.13105119999999992,0.18285248055988718
11745742_s_at,FGD3,1.016781766666666,0.37412113908621464
11745744_a_at,AMPD2,0.5572792333333307,0.1435529843699736
11745750_a_at,PNPLA8,0.3355924333333329,0.24281389312691723
11745751_a_at,MSL1,0.833084966666668,0.3565803229462814
11745752_a_at,MSL1,0.8980351666666646,0.387117311129666
11745760_x_at,RSL24D1,0.08464570000000027,0.7130698282159172
11745763_a_at,PACSIN2,0.5561315666666662,0.2142083795307378
11745765_x_at,TCF4,0.27274820000000144,0.5913043985701306
11745768_a_at,NOTCH2,0.871592033333334,0.3092642620192916
11745773_a_at,TNFRSF14,0.22618003333333192,0.19050362250423009
11745775_a_at,LIPA,0.8991065666666662,0.64952091422023
11745779_a_at,KMT2E,0.6880642333333329,0.19677288668830187
11745780_x_at,OXR1,0.35799373333333406,0.35342161891288204
11745781_s_at,ZNF540,0.3739871666666663,0.2470666866702507
11745782_x_at,ZNF540,0.4191159666666664,0.19326448465299423
11745789_a_at,TMEM135,0.2942787666666655,0.5036782399461277
11745794_s_at,OXR1,0.11589229999999962,0.34271323374668655
11745795_s_at,DDX5,0.7364677333333347,0.3767493678251692
11745801_s_at,CAP1,0.9149396999999997,0.34665775548681477
11745802_a_at,GRSF1,0.28353383333333326,0.31733340882089167
11745803_x_at,TPM1,1.6316001999999994,1.1725232524345615
11745804_s_at,LIMS1,0.15972326666666703,0.26202175704659236
11745808_a_at,KIAA0040,0.9427825666666694,0.5895235431648714
11745809_s_at,KIAA0040,0.627470466666666,0.2936879297858334
11745810_a_at,KIAA0040,0.5638183999999988,0.2913298216875487
11745819_a_at,H1F0,1.061696500000001,1.1975458798649994
11745820_s_at,PLAGL1,1.1627013666666661,0.6089292654193531
11745822_x_at,SRSF6,0.22984630000000017,1.352936535422266
11745828_x_at,BNIP3L,1.260010900000001,0.6701030946704302
11745829_a_at,BTAF1,0.5621709333333351,0.4426490257402976
11745833_s_at,ECT2,0.09745323333333333,0.3533065418854558
11745836_x_at,DYSF,0.5108523333333324,0.49840289019815115
11745838_a_at,MRS2,0.29287453333333335,0.26814908327393855
11745841_a_at,CNDP2,0.5756257333333341,0.3086471904851692
11745846_x_at,TMEM128,0.7978670333333335,0.5535473068259223
11745847_x_at,TACC1,0.5702683666666655,0.21045844539696854
11745865_a_at,SSFA2,0.8991487666666664,0.4715813972490251
11745868_a_at,KIF2C,0.46955353333333427,0.2106283090410538
11745870_a_at,MTHFD2,0.1313860000000009,0.3482991688722154
11745876_s_at,SEC11A,0.47982216666666755,0.20602813942812753
11745877_x_at,HDGF,1.2800980666666657,0.5213644863795871
11745879_a_at,SARAF,0.6354135999999988,0.3005123460228822
11745890_x_at,WSB1,0.19222919999999988,0.25295958796506657
11745891_x_at,PTPRN,0.3603270666666667,0.24569885844831793
11745892_a_at,MTHFD2,0.057920600000001876,0.5540177089641514
11745893_s_at,MTHFD2,0.01944343333333265,0.5776644546273274
11745894_x_at,TNFRSF14,0.3515939333333318,0.17914411089856153
11745897_a_at,CD19,0.023037166666664888,0.776397785298866
11745900_s_at,GON4L /// YY1AP1,0.48935649999999953,0.2163603387463789
11745902_a_at,NPC2,0.9168654666666676,0.566191733154759
11745903_a_at,SLAMF7,0.4780340333333335,0.39306629161440965
11745906_at,UMAD1,0.5248902000000006,0.28648590645079747
11745907_at,UMAD1,0.3531961999999993,0.13941924530697178
11745910_a_at,CDK18,0.2002915999999999,0.11629575991429747
11745912_a_at,PELI1,1.5820408666666648,1.0555669546678332
11745917_a_at,PRR29,0.48668626666666626,0.32867253069595886
11745929_a_at,AHCY,0.1673285,0.5589830260425224
11745932_x_at,TMSB10,0.5957906666666624,0.3263065033323077
11745943_a_at,GUCD1,0.5499443333333334,0.19550936377974096
11745945_x_at,CHPF,0.2695478666666675,0.1869352036486051
11745946_s_at,C5orf28,0.2749413666666669,0.5013704643899994
11745950_a_at,PARP1,0.1813739666666656,0.2638356537557789
11745951_s_at,CCNL2,0.6569690999999986,0.31355412262279425
11745952_a_at,E4F1,0.3588804666666672,0.13813495785963845
11745956_a_at,PRRC2C,0.829732233333333,0.26861905243691725
11745965_a_at,IDH3A,0.4615067666666661,0.2782543160547275
11745967_x_at,BCLAF1,0.7567863000000017,0.5079377557142405
11745975_a_at,ANXA11,0.8386862666666648,0.3400602079877538
11745976_x_at,ANXA11,0.9361082333333339,0.3988156219050712
11745988_a_at,ADPGK,0.4902447333333333,0.2158209201247154
11745989_a_at,HLA-DMA,0.7853454000000006,0.6967644055314333
11745992_a_at,ATG5,0.09082243333333118,0.14761478278038398
11745994_x_at,MAP7,0.39526926666666684,0.14493991696024355
11746002_a_at,CASP4,0.9752036000000004,0.503982885899436
11746008_x_at,NEXN,0.361449433333334,0.40088536654205076
11746013_s_at,NCF1 /// NCF1B /// NCF1C,0.9811806666666669,0.5922602080363076
11746014_s_at,NCF1 /// NCF1B /// NCF1C,1.2880786000000004,0.7391399030050027
11746020_a_at,THUMPD2,0.007792633333333576,0.1867422617379224
11746023_a_at,PGD,0.41206919999999947,0.35132388291906674
11746025_a_at,MILR1,0.4058066000000009,0.5404996146430232
11746027_a_at,NMI,0.8678408666666666,0.6178231150500795
11746028_x_at,NMI,0.7966194333333334,0.5660352670993584
11746030_x_at,SPATA33,0.32150346666666607,0.20580005150234876
11746041_a_at,TRA2B,0.2046888666666664,0.35282938919916684
11746042_s_at,TRA2B,0.37195193333333165,0.3623963423590538
11746043_x_at,TRA2B,0.13222353333333192,0.22058985142342302
11746044_a_at,ELF2,0.47007029999999883,0.2226604628266609
11746055_a_at,CARD8,0.8562462666666661,0.516322477439395
11746059_a_at,PSMD7,0.10382743333333444,0.37595161762048146
11746060_a_at,TNFAIP2,0.7153551333333343,0.45509711187625396
11746061_a_at,EHD3,0.28210003333333145,0.18958722181702506
11746067_a_at,CAAP1,0.4114613999999994,0.43617124179266414
11746074_a_at,OXNAD1,0.45989673333333414,0.2763316021015667
11746079_a_at,ADCY7,0.6114404999999996,0.258412484257461
11746084_a_at,PCMT1,0.1334864333333332,0.13902716053030195
11746088_a_at,IFI44,0.8430903333333344,2.8063892301633104
11746090_a_at,SLK,0.21806616666666656,0.14070721140530193
11746098_a_at,PPP4R1,0.7333127666666677,0.3818159969858813
11746099_a_at,PPP4R1,0.5865677333333323,0.21532024651067694
11746101_x_at,PQLC1,0.559526233333334,0.18539391463211216
11746107_a_at,CDC16,0.41060350000000145,0.16956024289314806
11746113_a_at,SYNE1,0.5670163666666674,0.22365928300102503
11746118_a_at,SYNCRIP,0.16945326666666727,0.30305220123223336
11746119_s_at,SYNCRIP,0.4630390000000002,0.2481997476421307
11746124_x_at,MAP3K7CL,1.4521620000000013,1.1140325556888309
11746130_a_at,EIF3H,0.19191523333333294,0.1946368328381223
11746133_a_at,TRA2A,0.4378727333333323,0.3515837797862332
11746135_x_at,NOP56,0.27888896666666874,0.17286721233551214
11746136_a_at,LTV1,0.3413057333333347,0.2368702792211282
11746137_a_at,SRSF5,0.5636881999999988,0.3720361631217924
11746148_a_at,SLC25A29,0.16487210000000108,0.1342374455353327
11746155_a_at,IRF9,0.6824320999999998,0.3789105386213531
11746156_x_at,IRF9,0.7270151999999985,0.3982992542870359
11746159_a_at,PBX3,0.03019833333333377,0.26225626961925896
11746161_s_at,FBXL5,0.9046528000000009,0.503465956435395
11746162_a_at,FAM49B,0.9247109000000009,0.4512222631092814
11746173_a_at,DDHD1,0.18554456666666752,0.1761369321440712
11746174_s_at,IDH1,0.39215599999999995,0.44885206030973335
11746180_a_at,CD55,0.40262353333333323,0.3434148738153205
11746183_a_at,RNF6,0.2177087999999987,0.17519735777010256
11746185_a_at,KIF5B,0.39164353333333235,0.25067343738848974
11746188_s_at,RPL14 /// RPL14P1,0.39946666666666175,0.184520329062564
11746193_a_at,METTL3,0.4141995333333348,0.24473870659768965
11746195_x_at,LOC100996763 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8,0.9797925666666654,0.39774578066525057
11746199_a_at,METTL9,0.6833781000000005,0.21014309775475332
11746202_x_at,NAB1,0.4197012000000009,0.3619069467490769
11746215_a_at,NAP1L4,0.6653068999999991,0.2203196107305891
11746216_x_at,FKBP8,1.2334653666666666,0.7700075117104968
11746217_a_at,HPS3,0.6975351000000005,0.2805841970248917
11746223_a_at,JMJD1C,0.9054023333333339,0.477038263613936
11746229_a_at,RPL31,0.09569946666666596,0.5039156011816822
11746232_a_at,KIDINS220,0.48100509999999996,0.2408630685637378
11746241_s_at,FAM133B /// FAM133CP /// FAM133DP /// LOC100421561,0.32038183333333237,0.17569368736988134
11746248_x_at,MANSC1,0.7578161666666654,0.757760270227343
11746251_x_at,CLIC1,0.5227179666666686,0.29703647499619923
11746252_a_at,DENR,0.3088308666666668,0.39478612834607946
11746255_x_at,VPS29,0.5365437666666688,0.40365710570079416
11746256_x_at,ORM2,0.10766783333333496,0.2924194796488815
11746257_a_at,DOCK9,0.5171327333333329,0.29364470835999745
11746262_a_at,MAPK12,0.5333231000000005,0.17180677668558908
11746263_a_at,FECH,2.5585804666666663,2.3750417365693615
11746269_a_at,ABHD3,1.1197442666666673,0.7407707984135795
11746270_a_at,SLC19A1,0.09223303333333277,0.30605944436467625
11746271_a_at,ZNF639,0.04885416666666753,0.3669733800365122
11746275_a_at,FKBP5,0.16740019999999944,0.48226219277562815
11746294_s_at,HERC2 /// HERC2P2 /// HERC2P9 /// LOC105369242,0.21501476666666708,0.202250039684384
11746299_a_at,CNTLN,0.19783546666666707,0.35387716780047185
11746300_x_at,CFLAR,1.0859610666666653,0.6484806515073435
11746309_a_at,SLC15A3,0.7942657333333347,0.2536317160939078
11746313_a_at,TCF7L2,0.5195307333333332,0.25662279473428456
11746314_s_at,TCF7L2,0.8252834999999994,0.4931561077171533
11746315_x_at,TCF7L2,0.6336023999999991,0.24985991306466673
11746331_a_at,ADK,0.3136360999999992,0.29420579259835833
11746333_a_at,DENND4C,0.5126270666666644,0.21413510943898464
11746336_a_at,CNOT8,0.43924746666666525,0.28621593017010255
11746341_a_at,CLTC,0.2943381000000018,0.3659174685371737
11746342_a_at,CFLAR,0.9189324000000001,0.5083197110677846
11746348_x_at,PNN,0.2809088666666675,0.21622010758106422
11746350_a_at,PIM1,1.3531273000000006,0.8726970347231022
11746351_a_at,REV3L,0.2051731666666674,0.20539169539976868
11746356_a_at,VNN2,0.8672145333333354,0.7196087933744718
11746359_a_at,NUCB2,0.25559509999999896,0.49210786888373786
11746365_a_at,EPB41,0.9419041333333329,0.43104579104877944
11746366_x_at,EPB41,1.0430111333333327,0.5185299285337309
11746367_a_at,CSE1L,0.20745089999999866,0.2530956142118302
11746369_a_at,CPSF6,0.31136389999999814,0.309923391156984
11746371_a_at,AASDHPPT,0.4134603333333322,0.2905082994734127
11746373_s_at,RRN3 /// RRN3P1 /// RRN3P2,0.3768528333333334,0.38087903351466096
11746376_a_at,IL16,0.8616265333333342,0.23618241217737435
11746380_a_at,PHLDB1,0.15391373333333425,0.17331115596245125
11746384_s_at,RICTOR,1.0014336666666654,0.5651502248330538
11746388_x_at,SPIDR,0.7283417999999999,0.4073782208441821
11746391_a_at,C5orf28,0.3158226666666657,0.3478171512726564
11746402_x_at,ZFAND5,0.10416213333333424,0.15427557407185638
11746406_a_at,TLR10,0.36163253333333367,0.3051649743558975
11746407_x_at,TLR10,0.49552806666666616,0.3852663139778231
11746408_a_at,SORT1,0.07890833333333447,0.17248844253203846
11746414_a_at,FAM107B,0.4187315999999992,0.20081920695819486
11746421_a_at,TRMT13,0.4147798333333341,0.28457307789536856
11746423_a_at,RNFT1,0.47817389999999893,0.38236916023128137
11746430_a_at,SLC16A7,0.3769248000000003,0.17067714133328205
11746435_a_at,TANGO2,0.8725134666666676,0.45984647770857423
11746438_a_at,SHMT2,0.2870870666666656,0.37973671014272814
11746440_s_at,GLO1,0.22105226666666855,0.19106689288846151
11746453_s_at,DPY19L2 /// DPY19L2P1 /// DPY19L2P2,0.2414519333333338,0.158152251278141
11746454_a_at,USP15,0.1824477999999976,0.2193065389059974
11746456_x_at,GPR155,1.2001093999999988,0.5874767771285102
11746457_a_at,RNPC3,0.36329760000000055,0.20477538962456412
11746458_s_at,LOC102724229 /// POLR2J4 /// RASA4 /// RASA4B,0.2507333666666658,0.15702600914963524
11746459_a_at,KMT2C,0.9356932999999996,0.3367127378606609
11746464_a_at,YAF2,0.2858497666666664,0.21997759651174292
11746468_a_at,DARS,0.1408316333333346,0.3775460158475635
11746469_x_at,DARS,0.32104433333333393,0.4636736050438948
11746470_a_at,MAP4K4,0.3676170666666678,0.19116274900851282
11746471_s_at,MAP4K4,0.34968476666666604,0.22731589118230702
11746479_a_at,ADAP1 /// COX19,0.47426193333333355,0.19485725632613077
11746486_a_at,PTPRE,0.4452187333333333,0.16470366792951543
11746490_a_at,TRIM50,0.28774199999999883,0.1804664313079897
11746493_a_at,PIP4K2A,0.8875361666666661,0.8014809393114299
11746494_x_at,PIP4K2A,1.0754586333333318,0.7860691985146097
11746497_a_at,MSI2,1.4344953666666669,0.7155241307164969
11746509_a_at,TDG,0.055659933333332745,0.21034952994889997
11746522_s_at,FOXO3 /// FOXO3B,0.9265744666666667,0.4410694760960999
11746523_x_at,FOXO3,1.2336533000000003,0.6351055545988559
11746525_a_at,RBM48,0.5522994333333333,0.2566677605458404
11746534_a_at,TLR10,0.3370674333333339,0.2784653852690096
11746536_a_at,WSB2,0.3549236666666662,0.23226791098495134
11746549_x_at,CNN2,0.5444067999999991,0.1458090922368308
11746550_a_at,C17orf99,0.5781453000000005,0.23326684125568653
11746554_a_at,SPARC,0.8817859666666665,0.850839387522394
11746555_x_at,SPARC,0.6286011333333326,0.588550722859228
11746560_a_at,TREML1,0.3509889000000008,0.3809752339192301
11746565_a_at,CHSY1,0.41210793333333395,0.35829376214256153
11746566_x_at,RBM39,0.43182000000000365,0.2675221099590155
